DEM,Runoff,FCO,Faults,Slope,SPI,TWI,Rain,TRI,UD,Aspect,Curvature,NDVI,Manning,FLOOD
1957,244.201004,0.304593,367.3959961,1.83092,0.479489,8.2305803,55,0.502441,45.5730019,324.9909973,0.0800781,0.436975,0.050000001,0
1851,546.8049927,1.32538,3004.219971,1.2205,0.213046,8.3486404,55,0.490309,35.8917007,144.9989929,-0.0390625,0.450326,0.050000001,0
1855,124.5309982,0,1621.579956,4.7848802,0.418526,6.5748,55,0.501757,36.0513,124.3550034,-0.119629,0.39641,0.050000001,0
1849,294.803009,1.49599,3263.689941,2.3689599,0.206845,7.2795701,46,0.448421,45.0558014,82.7174988,-0.0800781,0.397475,0.050000001,0
2012,159.7030029,0.173007,1120.619995,0.696705,0.425607,9.8902302,49,0.466422,28.7262001,68.9768982,-0.0800781,0.420641,0.029999999,0
2023,283.2099915,0.420483,866.8309937,3.70504,0.647544,7.2369599,49,0.594214,33.1501007,3.09266,0.0405273,0.419148,0.050000001,0
2004,377.256012,0.124958,310.0580139,29.6084995,17.0478992,5.9122801,49,0.502718,30.8661003,16.0783005,0.359863,0.440237,0.050000001,0
1854,343.5130005,0.0063406,1739.819946,2.0575399,2.5148001,9.4355497,55,0.513146,45.5508995,25.9379997,-0.121094,0.435989,0.050000001,0
1856,632.1140137,0.0717902,1596.550049,0.3828,1.13579,11.9650002,49,0.518293,16.7182007,101.3099976,0,0.381218,0.050000001,0
2006,196.4989929,0,1527,4.5688,0,5.9280701,49,0.573807,28.1875992,258.3190002,0.560059,0.435952,0.050000001,0
2023,165.5839996,0,1119.560059,2.8073699,0.980725,8.0258303,49,0.491166,25.7914009,331.8359985,0.0795898,0.466566,0.050000001,0
1915,540.7150269,0.404904,1137.640015,5.4471798,2.38393,7.5430799,72,0.458685,22.2464008,231.7070007,-0.76123,0.411337,0.029999999,0
1849,12.0416002,0.905732,3460.280029,3.33744,0.583143,7.3417201,72,0.509989,18.6455994,196.5330048,-0.0800781,0.422668,0.029999999,0
1907,729.4140015,0.217194,932.2329712,3.0924599,0,6.3195,55,0.479607,47.8642998,337.1619873,0.240723,0.471496,0.100000001,0
1848,44.6542015,0.727687,3500.090088,1.2009701,0,7.26617,55,0.57277,21.9500008,267.6409912,0.239258,0.433188,0.050000001,0
1971,189.1719971,0,18.6011009,24.118,0,4.2048702,55,0.486929,19.2418003,43.7397995,3.08057,0.442888,0.029999999,0
1907,40.8167,0.578463,1638.73999,7.3769598,1.94199,6.83183,49,0.506335,24.2691002,88.6392975,-0.240234,0.407827,0.050000001,0
2037,353.3619995,0,1051.75,3.5847399,1.87939,8.1173601,49,0.496512,19.2362995,329.8659973,-0.0400391,0.422821,0.050000001,0
1844,89.5878983,2.9737501,5235.870117,0.304435,0.557902,11.7298002,49,0.54007,20.5422993,99.4623032,-0.200195,0.459804,0.100000001,0
2021,427.1119995,0,1394.77002,10.5297003,0.929363,5.77704,49,0.510214,21.5044003,238.9920044,-0.0009766,0.905415,0.050000001,0
2066,209.7810059,0,677.0670166,2.45455,0,6.55089,72,0.464738,24.7138996,183.5070038,0.439453,0.478292,0.050000001,0
1899,342.5320129,1.23397,2306.929932,2.5616901,0.223695,7.2012501,72,0.463579,26.1119995,95.6060028,0.158691,0.38406,0.050000001,0
1844,447.7720032,1.05786,5867.459961,0.364361,0.0953892,9.8453302,55,0.52439,9.8322201,254.0549927,-0.400391,0.459824,0.050000001,0
2044,255.2669983,0,970.0079956,10.9260998,95.5539017,9.6512299,46,0.506806,24.0233002,19.0979004,-0.0390625,0.433757,0.029999999,0
1847,146.8200073,0.398798,4478.810059,1.80284,0.472131,8.2460403,46,0.493652,19.3068008,213.6790009,-0.0410156,0.433886,0.050000001,0
1932,144.451004,0.985562,1913.180054,5.7255998,4.5118299,8.0037403,72,0.557105,18.0856991,22.8682003,0,0.39894,0.050000001,0
1906,70.6612015,1.43329,2769.469971,4.7602601,0,5.8868399,72,0.543391,22.4950008,336.7990112,0.359375,0.409081,0.050000001,0
1849,331.2539978,0,3537.030029,0.176949,0.0926492,11.1272001,55,0.332518,17.8950996,98.1300964,-0.160156,0.39634,0.029999999,0
1907,287.3129883,0.90216,3104.77002,0.176949,0.0772077,10.9730997,72,0.554878,21.6126995,261.8699951,0,0.37994,0.050000001,0
1925,242.9589996,1.41582,2396.699951,4.9504399,455.1650085,12.8058996,72,0.533892,19.1653004,66.8013992,-1.71875,0.432136,0.050000001,0
1909,76.2955017,0.450532,3067.090088,1.74988,0.611002,8.4990196,72,0.47998,24.5261993,306.8900146,0,0.559834,0.029999999,0
1918,465.6260071,0.437215,3060.070068,0.316537,0,8.5997496,72,0.587108,35.5765991,161.5650024,0.280273,0.386198,0.050000001,0
1918,41.0121994,0.865737,3052.340088,8.60886,1.5139101,6.3877001,72,0.563911,14.0497999,51.3697014,1.16113,0.405973,0.029999999,0
1913,532.2349854,0.280069,3433.840088,2.8295,0.741351,7.7948198,72,0.516789,24.9200001,31.9981995,-0.0800781,0.501597,0.029999999,0
1849,369.8179932,0,4012.909912,0.936067,0,7.51542,55,0.365301,10.9287004,304.1300049,0.239746,0.38613,0.050000001,0
1849,315.7529907,0.042238,4915.549805,0.856431,0,7.6043501,55,0.546287,7.33214,263.2669983,0.200195,0.36448,0.050000001,0
1849,178.8990021,0,4200.799805,2.2676499,0.19799,7.3233199,55,0.666667,8.5228996,318.57901,0.959961,0.394611,0.100000001,0
1851,626.0839844,0,6840.52002,2.8907001,0.504941,7.4857101,46,0.484162,20.6830006,52.7308998,-0.0410156,0.442059,0.050000001,0
1851,213.8249969,0,7279.790039,0.797494,0.556783,9.87288,46,0.625971,23.7882996,32.2122002,0.119629,0.492145,0.029999999,0
1851,84,0,7588.509766,0.977571,0.170632,8.5706396,46,0.487324,4.7562399,327.5450134,-0.0810547,0.483297,0.029999999,0
1852,884.5349731,0,6157.810059,0.0707797,0.25324,13.8353004,46,0.609756,22.3509007,225,0,0.467635,0.100000001,0
1854,565.9349976,0,7068.890137,2.0011101,0.698791,8.3647699,43,0.540511,4.46141,279.3559875,0,0.395878,0.050000001,0
1853,1069.310059,0,6309.27002,3.5508699,2.48211,8.37819,43,0.582746,15.9645996,327.6440125,0.439453,0.465743,0.050000001,0
1855,671.007019,0,7092.950195,3.6556101,0.95832,7.5381198,43,0.480817,8.6960497,319.9979858,0.160156,0.45908,0.029999999,0
1853,681.7349854,0.856782,8281.980469,0.863623,0.301479,9.2054195,43,0.500611,10.8280001,80.0084,0,0.406319,0.050000001,0
1856,186.9360046,0,7687.620117,1.83889,10.2735996,11.0143003,43,0.527463,33.2477989,313.8970032,-0.639648,0.413456,0.050000001,0
1851,1950.719971,0.230994,9660.030273,0.602237,0,7.9565101,43,0.555556,15.8872995,228.3690033,0.44043,0.434973,0.050000001,0
1854,1285.209961,0.975595,9110.370117,1.07672,0.281914,8.7616901,43,0.499564,26.1026001,21.7954006,-0.0009766,0.651251,0.100000001,0
1852,1965.170044,0.137545,9779.459961,2.97509,5.4569502,9.4493103,43,0.326297,16.5879002,114.8379974,-1.39893,0.738573,0.050000001,0
