X,Y,DEM,Runoff,FCO,Faults,Slope,SPI,TWI,Rain,TRI,UD,Aspect,Curvature,NDVI,Manning
289736.6008,2448700.893,1958,306.6239929,1.87411,1461.98999,2.4270999,138.6009979,13.0467997,49,0.450987,25.0949001,32.3871994,-0.52002,0.444735855,0.050000001
289936.6008,2448700.893,1953,456.9660034,2.62093,1320.540039,4.23211,7.3997698,9.0494404,49,0.505595,29.4620991,51.2350006,-0.0405273,0.71695137,0.050000001
290136.6008,2448700.893,1948,634.3859863,2.99698,1196.48999,3.86726,0,6.0953798,49,0.510986,33.4390984,67.5755997,0.0410156,0.417567492,0.050000001
290336.6008,2448700.893,1942,450.8210144,3.2515199,1093.900024,2.0522399,0.358331,7.8286901,49,0.498105,33.8790016,55.9224014,-0.0810547,0.332772255,0.050000001
290536.6008,2448700.893,1934,263.8940125,3.18309,1021.280029,2.66045,2.55564,8.9551296,49,0.493539,32.7694016,111.5210037,0.0400391,0.437725902,0.050000001
290736.6008,2448700.893,1930,66.0681,2.7241299,984.6760254,3.5713699,6.2412,9.2197199,49,0.49347,33.2851982,76.6406021,-0.0395508,0.616152167,0.050000001
290936.6008,2448700.893,1928,13.0383997,2.2258301,964.5689697,5.1073799,4.4687901,8.2139997,49,0.497449,34.4631004,23.0475006,-0.0400391,0.646968901,0.050000001
291136.6008,2448700.893,1924,22.3607006,1.35147,946.9130249,5.42242,282.8649902,12.1478004,49,0.503529,35.2657013,10.8937998,-0.0390625,0.57148248,0.050000001
291336.6008,2448700.893,1920,52,0.822668,938.7290039,4.9305501,0.43133,6.5446701,49,0.488928,36.3195,34.2546005,0.200684,0.583920836,0.050000001
291536.6008,2448700.893,1918,36.3456001,0.398227,940.6079712,5.4914198,225.4400024,11.8958998,49,0.460779,34.924099,33.1124992,-0.719727,0.823037565,0.100000001
291736.6008,2448700.893,1916,1,0.285193,969.0739746,2.2249999,0,6.6491799,49,0.507847,34.2823982,62.5667992,0.239746,0.435643047,0.100000001
291936.6008,2448700.893,1911,81.344902,0.116309,1010.890015,1.87924,22.8031006,11.7599001,49,0.597643,32.4964981,40.6931,0.239258,0.405963719,0.100000001
292136.6008,2448700.893,1908,169.779007,0.0639348,1011.559998,1.7242301,1.3545901,9.2069397,49,0.497093,29.3306999,16.8633995,-0.0795898,0.40211913,0.100000001
292336.6008,2448700.893,1904,237.5650024,0.234463,1003.289978,2.2328501,0.194948,7.3388,72,0.49032,28.3696003,21.6807003,-0.0395508,0.422744691,0.050000001
292536.6008,2448700.893,1902,250.1380005,0.415226,1027.319946,6.2284698,15.2790003,8.9836597,72,0.498692,24.0102997,117.4899979,-0.320801,0.360824645,0.100000001
292736.6008,2448700.893,1901,207.7619934,0.730795,1067.969971,0.649438,0,7.8810501,72,0.523976,21.5063992,337.4240112,0.0009766,0.572412312,0.100000001
292936.6008,2448700.893,1899,123.0650024,1.47059,907.9390259,2.2014799,0.961035,8.45158,72,0.469019,17.6886005,74.8771973,-0.119141,0.685060143,0.100000001
293136.6008,2448700.893,1896,38.4187012,2.03109,709.7130127,2.77859,1.94131,8.6239405,72,0.499839,15.5918999,30.2514992,-0.0004883,0.691015601,0.100000001
293336.6008,2448700.893,1893,80.2121964,2.6253901,509.5589905,1.95209,1.70415,9.17805,72,0.502654,12.8618002,76.6589966,0.0800781,0.573484302,0.050000001
293536.6008,2448700.893,1892,204.4429932,2.73873,310.5870056,3.18294,2.5023999,8.5931902,72,0.519307,11.4015999,32.8200989,0.200684,0.595863938,0.050000001
293736.6008,2448700.893,1890,97.0052032,2.5214801,112.2850037,5.3043599,0.928424,6.8766599,72,0.491862,12.1220999,43.8530998,-0.279297,0.822233796,0.050000001
293936.6008,2448700.893,1888,7.6157699,2.2927401,87.0230026,1.76095,0,6.8832698,72,0.493671,13.1159,276.5180054,0.800781,0.713141024,0.050000001
294136.6008,2448700.893,1886,138.0619965,1.90591,286.3930054,1.8124599,0.158217,7.5475702,72,0.5,16.3160992,24.4375992,0.0009766,0.833766758,0.029999999
294336.6008,2448700.893,1882,308.3670044,1.7472,485.2319946,1.69699,1.48131,9.3181896,72,0.5,23.3588009,45,0.0009766,0.718455017,0.050000001
294536.6008,2448700.893,1880,363.17099,1.84846,685.2919922,1.25925,0.549532,9.01052,72,0.614396,27.7029991,83.1660995,0,0.838845909,0.050000001
294736.6008,2448700.893,1879,294.0899963,2.17486,884.6950073,1.2272201,0,7.2445302,72,0.483848,32.1547012,123.3539963,-0.0410156,0.439728618,0.050000001
294936.6008,2448700.893,1878,334.4140015,2.4291301,1083.109985,2.37078,0.621013,7.9719501,72,0.494488,33.7312012,207.6399994,0.200684,0.498278618,0.050000001
295136.6008,2448700.893,1879,466.4949951,2.3620701,1283.619995,1.1177599,0,7.3379898,72,0.510985,36.4189987,153.4349976,0.0390625,0.412522316,0.050000001
295336.6008,2448700.893,1880,633.5200195,1.91488,1482.719971,5.0036898,1.75104,7.4461598,72,0.490743,37.6767006,344.6470032,-0.679199,0.418337941,0.050000001
295536.6008,2448700.893,1881,667.8029785,1.45529,1678.369995,1.80033,0,6.8611398,72,0.504225,40.5461006,244.5079956,0.55957,0.458174556,0.050000001
295736.6008,2448700.893,1882,590.8170166,0.77371,1724.439941,1.8200901,0.158884,7.5433602,72,0.478404,43.0248985,52.8227005,0.0410156,0.508199632,0.050000001
295936.6008,2448700.893,1882,557.7969971,0.967871,1536.75,4.77562,0,5.8836002,72,0.524515,43.2540016,250.4329987,0.360352,0.419608206,0.050000001
296136.6008,2448700.893,1882,533.7310181,2.3466301,1351.930054,0.671475,0,7.8476701,72,0.51897,42.3013,333.4349976,0.0400391,0.399991125,0.050000001
296336.6008,2448700.893,1883,531.0759888,3.53038,1169.969971,0.275464,0,8.7387304,72,0.611722,41.0046005,185.147995,-0.0390625,0.375997424,0.050000001
296536.6008,2448700.893,1883,498.7269897,5.0773902,996.2109985,2.38553,1.0414701,8.3711996,72,0.495775,41.4524994,95.4173965,0,0.408788651,0.050000001
296736.6008,2448700.893,1882,329.2780151,5.8139,835.0570068,1.4535,1.5224,9.6401997,72,0.494204,40.6091995,63.4348984,0.0410156,0.405664265,0.050000001
296936.6008,2448700.893,1880,154.201004,6.2583699,692.4249878,1.7846,0.623135,8.4793596,72,0.408691,39.1212997,258.6789856,-0.560547,0.39735654,0.050000001
297136.6008,2448700.893,1879,1,6.0893502,585.3660278,6.3255501,23.2786007,9.3619699,72,0.613824,39.1063995,306.6440125,-2.5190401,0.403564394,0.050000001
297336.6008,2448700.893,1879,186.6820068,5.5666099,534.7319946,0.879066,0.460306,9.5241699,72,0.51897,40.6348,94.8991013,0.0800781,0.416091979,0.050000001
297536.6008,2448700.893,1879,380.7160034,5.0995002,555.9249878,1.5619,0.408998,8.3895903,55,0.54087,41.0032005,309.7839966,-0.199219,0.490224361,0.050000001
297736.6008,2448700.893,1877,418.2340088,4.4000602,642.0689697,2.8986499,0,6.3843498,55,0.546739,41.1917992,104.9919968,0.239258,0.383837819,0.050000001
297936.6008,2448700.893,1875,264.5469971,4.1918101,770.9329834,0.85083,0,7.6109099,55,0.453252,39.7883987,90,0.0400391,0.380614579,0.050000001
298136.6008,2448700.893,1875,111.197998,4.5043802,836.2800293,1.52711,0,7.0258298,55,0.555491,38.5421982,267.1820068,0.640137,0.376210123,0.029999999
298336.6008,2448700.893,1873,39.2046013,4.4958801,806.3280029,2.12186,0,6.6966901,55,0.621518,35.7849007,325.571991,0.520508,0.394281805,0.050000001
298536.6008,2448700.893,1869,189.9320068,3.9476399,824.7789917,1.58114,0,6.9910402,55,0.489011,34.0227013,71.5580978,0.0795898,0.459850609,0.050000001
298736.6008,2448700.893,1868,342.32901,3.3317201,778.8519897,0.524744,0.045793,8.7874098,55,0.492147,29.9531002,64.6569977,-0.119141,0.388357997,0.050000001
298936.6008,2448700.893,1867,405.9370117,2.2203901,661.3359985,3.8635299,1.35065,7.70578,55,0.498864,28.0625992,105.3909988,0.0395508,0.3912839,0.050000001
299136.6008,2448700.893,1865,304.2430115,1.48884,544.507019,2.3706501,0.206993,7.2788501,55,0.581604,27.3658009,152.3500061,-0.0405273,0.379279852,0.050000001
299336.6008,2448700.893,1863,210.0209961,0.825132,427.2860107,17.8565998,14.4967003,6.8365302,55,0.423208,29.4755993,232.2799988,-3.28076,0.38153556,0.029999999
299536.6008,2448700.893,1876,126.1149979,0.580788,362.1629944,51.6419983,56.8596001,5.4698601,55,0.630188,32.1715012,165.076004,7.8002901,0.384627223,0.029999999
299736.6008,2448700.893,1861,18.3575993,0.331091,398.6000061,3.0278101,0.528936,7.43928,55,0.499855,36.2173996,2.3741601,0.120117,0.413219571,0.050000001
299936.6008,2448700.893,1859,98.4073029,0.251452,516.934021,4.8947802,0,5.85884,55,0.491042,36.450901,260.302002,-0.0390625,0.374213725,0.050000001
300136.6008,2448700.893,1859,209.4799957,0.179882,674.7009888,0.992149,0.432943,9.2489796,55,0.500436,35.203701,40.9090996,0.0009766,0.39169693,0.029999999
300336.6008,2448700.893,1857,311.9700012,0.149334,849.5189819,1.00524,0.526388,9.3900204,55,0.508282,33.9949989,55.1133995,0.0009766,0.433915824,0.050000001
300536.6008,2448700.893,1856,412.9719849,0.284491,1035,0.744029,0.45452,9.8245001,55,0.510976,32.5182991,312.2739868,-0.0400391,0.38568005,0.050000001
300736.6008,2448700.893,1854,515.7960205,0.518667,1224.430054,2.1269701,0,6.6942801,55,0.406179,31.7280006,60.4151993,-0.0805664,0.435149819,0.050000001
300936.6008,2448700.893,1853,616.9420166,0.644052,1415.800049,1.85798,1.45974,9.1321802,55,0.497559,28.4463997,23.8115005,-0.0800781,0.445834517,0.050000001
301136.6008,2448700.893,1853,713.3389893,0.700829,1610.969971,1.46507,0.51151,8.6767502,55,0.454352,26.6375999,295.2520142,-0.0410156,0.392426431,0.050000001
301336.6008,2448700.893,1853,817.0250244,0.646473,1806.439941,0.376199,0.0328295,9.1202097,55,0.472561,23.7040997,3.81407,0,0.414899379,0.050000001
301536.6008,2448700.893,1852,917.3469849,0.614766,2001.819946,0.411529,1.9752001,12.3627005,55,0.466993,21.6007004,75.9225006,-0.0395508,0.38498944,0.050000001
301736.6008,2448700.893,1852,1022.659973,0.709139,2199.820068,0.601628,0.315018,9.90343,55,0.444251,19.8819008,253.0720062,0,0.398360848,0.050000001
301936.6008,2448700.893,1851,1136.640015,0.950356,2397.340088,3.7852199,2.64639,8.3141098,55,0.504225,23.6562004,36.9446983,0.399414,0.424295098,0.050000001
302136.6008,2448700.893,1850,1138.790039,1.21733,2594.23999,0.921564,0,7.5310402,55,0.429618,31.4344006,40.5951004,0.0410156,0.433085829,0.050000001
302336.6008,2448700.893,1850,1002.799988,1.65479,2793.419922,1.15966,6.7811899,11.5207005,55,0.49677,37.0264015,352.5610046,-0.199707,0.399521887,0.050000001
302536.6008,2448700.893,1851,892.1890259,1.90846,2991.860107,0.644456,0.168723,9.2750397,55,0.530529,43.3275986,35.5565987,0.0410156,0.393253595,0.050000001
302736.6008,2448700.893,1849,816.6090088,2.23527,3189.5,1.11831,0,7.3375001,46,0.511401,47.3124008,63.4488983,0.0400391,0.440831423,0.050000001
302936.6008,2448700.893,1849,785.3670044,2.4498601,3389.280029,0.636586,9.2775097,13.0249996,46,0.302997,51.8185005,225,-0.360352,0.401468128,0.050000001
303136.6008,2448700.893,1849,790.7310181,2.88254,3588.209961,1.13849,0,7.3196101,46,0.598954,52.6811981,160.7489929,1.68115,0.40111649,0.100000001
303336.6008,2448700.893,1849,803.6149902,3.4322901,3786.25,2.54616,3.3350501,9.2867899,46,0.53336,53.0497017,97.3337021,-0.480469,0.394037455,0.029999999
303536.6008,2448700.893,1848,791.6190186,4.3537598,3986.379883,2.6099999,12.3076,10.4967003,49,0.672715,54.0517006,306.4320068,0.999512,0.421595007,0.050000001
303736.6008,2448700.893,1848,740.7810059,4.8868399,4185.600098,0.664525,0,7.8580799,49,0.47644,53.2650986,199.7830048,1.07959,0.459737688,0.050000001
303936.6008,2448700.893,1847,730.9879761,5.39254,4383.890137,1.24117,0,7.2332301,49,0.529454,52.3590012,64.9661026,0.320801,0.384587646,0.050000001
304136.6008,2448700.893,1847,766.1710205,5.3914099,4584.240234,0.686725,0,7.8252201,49,0.542741,45.6675987,213.1040039,0,0.371050864,0.050000001
304336.6008,2448700.893,1846,814.6779785,4.82271,4783.640137,1.40339,0.367475,8.4966402,49,0.627874,35.0491982,175.9219971,0.119629,0.485149831,0.050000001
304536.6008,2448700.893,1845,860.3309937,4.0942101,4982.100098,1.1567,0.605717,9.24965,49,0.368421,27.5184002,21.5627995,-0.320313,0.40572691,0.029999999
289536.6008,2448500.893,1971,444.1900024,1.0023,1503.199951,2.9772699,0.520091,7.4561501,49,0.545781,17.3708992,344.92099,-0.0410156,0.374508649,0.050000001
289736.6008,2448500.893,1964,481.7730103,1.51123,1335.459961,4.31359,4.9027901,8.6248398,49,0.569024,24.3318996,34.6130981,-0.560059,0.454521179,0.029999999
289936.6008,2448500.893,1959,588.9860229,2.16957,1178.920044,4.9930501,40.1879005,10.3715,49,0.424381,28.0351009,32.7332993,-1.76025,0.631041408,0.050000001
290136.6008,2448500.893,1953,630.335022,2.5018301,1038.089966,6.3428998,12.7831001,8.7760601,49,0.523382,31.6091003,22.7243996,-0.360352,0.472308487,0.050000001
290336.6008,2448500.893,1947,429.9590149,2.7253499,917.9630127,5.1476402,0,5.8082099,49,0.627979,33.0886993,335.92099,2.15869,0.439465135,0.050000001
290536.6008,2448500.893,1944,231.6569977,2.65556,830.0939941,1.41828,5.6944098,10.9498997,49,0.584457,35.5772018,319.2929993,-0.0410156,0.392015994,0.050000001
290736.6008,2448500.893,1936,38.3274994,2.2337699,784.617981,5.9098401,2.07023,7.2787099,49,0.470193,35.2252998,22.1201,0.0004883,0.573043883,0.050000001
290936.6008,2448500.893,1938,155.7079926,1.78975,763.9819946,5.5343499,15.9872999,9.2617102,49,0.496045,33.4332008,340.75,0.0800781,0.482412398,0.050000001
291136.6008,2448500.893,1938,195.4329987,1.03478,746.8770142,10.0052004,7.0566902,7.3333302,49,0.506048,31.8955994,6.0229101,0.399902,0.430568963,0.050000001
291336.6008,2448500.893,1932,244.951004,0.604858,737.9279785,10.2980003,9.9930296,7.5915499,49,0.439956,35.0181007,6.8299599,-1.19873,0.412720382,0.029999999
291536.6008,2448500.893,1928,209.121994,0.323902,740.3170166,8.6356897,3.7967601,7.0776801,49,0.492905,34.3069,30.0498009,-0.44043,0.444329619,0.050000001
291736.6008,2448500.893,1921,178.8849945,0.222884,772.3540039,7.52528,2547.530029,13.6833,49,0.496338,33.2117004,52.5565987,0.0009766,0.466241121,0.050000001
291936.6008,2448500.893,1915,101.5139999,0.0779034,814.125,7.2901602,183.5740051,11.1204996,49,0.447899,31.4885006,53.3637009,0.120605,0.397372246,0.029999999
292136.6008,2448500.893,1911,2,0.0141144,811.565979,2.88818,0,6.38797,49,0.525902,28.3899994,84.5370026,1.08008,0.615242839,0.029999999
292336.6008,2448500.893,1908,39.1152,0.0753823,802.3590088,3.3299401,0.290915,6.9385099,49,0.577229,27.2227001,311.3510132,-0.15918,0.614275038,0.050000001
292536.6008,2448500.893,1906,55.6596985,0.188986,830.8579712,4.3682199,0,5.9731498,72,0.459693,21.5673008,56.674099,0.200684,0.436793774,0.050000001
292736.6008,2448500.893,1904,8,0.369476,891.3380127,2.4987299,0,6.53303,72,0.562338,18.9797001,340.1220093,0.399902,0.46373105,0.100000001
292936.6008,2448500.893,1901,16.6432991,0.502219,862.5689697,2.97771,0.260084,7.05053,72,0.504225,13.9188995,49.0808983,-0.359863,0.435399175,0.050000001
293136.6008,2448500.893,1900,121.8239975,0.667947,676.1519775,3.87591,7.4524598,9.2286301,72,0.51121,12.1858997,30.2070999,-0.359375,0.56333077,0.100000001
293336.6008,2448500.893,1897,241.6029968,0.906234,485.9790039,4.8547702,2.5480101,7.8129902,72,0.470532,11.1949997,24.9799004,-0.279297,0.637754261,0.050000001
293536.6008,2448500.893,1895,131.0269928,0.939671,288.3829956,3.0564499,0.533949,7.4298501,72,0.5226,11.7420998,3.74406,-0.319824,0.691094756,0.029999999
293736.6008,2448500.893,1894,39.4462013,0.810159,91.7823029,4.3415098,0.379589,6.6724501,72,0.514597,12.4056997,321.5409851,0.320313,0.452222019,0.050000001
293936.6008,2448500.893,1889,172.3249969,0.784608,105.9059982,2.7260699,1.66649,8.5252705,72,0.60673,13.6091995,324.7070007,-0.519043,0.552331209,0.029999999
294136.6008,2448500.893,1887,270.1849976,0.912469,304.1130066,4.44486,76.9548035,11.2489996,72,0.464255,16.7227993,72.9933014,-0.71875,0.508684993,0.050000001
294336.6008,2448500.893,1883,412.9760132,1.16828,502.3640137,3.28789,1.43617,8.04986,72,0.497503,22.2551003,28.1207008,0.0400391,0.73367852,0.050000001
294536.6008,2448500.893,1881,545.8250122,1.69134,702.710022,1.65514,4.62323,10.4418001,72,0.509989,27.0890007,334.9899902,-0.0791016,0.749234796,0.050000001
294736.6008,2448500.893,1880,494.2409973,1.95847,901.9199829,2.9848101,0,6.355,72,0.564006,32.1884995,116.3550034,0.279297,0.373521596,0.050000001
294936.6008,2448500.893,1878,519.2479858,2.1254799,1100.199951,1.66236,0,6.9409199,72,0.49517,35.2485008,15.6997995,-0.0009766,0.418144673,0.050000001
295136.6008,2448500.893,1879,612.8170166,2.05198,1300.319946,2.793,0.731774,7.8078299,72,0.511336,37.1301994,224.2740021,0.240234,0.416417718,0.029999999
295336.6008,2448500.893,1880,614.5640259,1.6795,1499.459961,0.928054,14.2549,12.7002001,72,0.463051,38.5965996,175.3410034,-0.47998,0.413496554,0.050000001
295536.6008,2448500.893,1881,499.2309875,1.32568,1697.640015,1.4872,2.98562,10.2304001,72,0.50814,41.2154007,317.7279968,0.0400391,0.466064215,0.050000001
295736.6008,2448500.893,1883,398.8980103,1.0078,1798.079956,1.61274,1.1261801,9.1684704,72,0.500339,42.8307991,7.10888,0.0009766,0.444867194,0.050000001
295936.6008,2448500.893,1883,358.3529968,1.62598,1617.619995,0.806824,0,7.6640201,72,0.476024,41.9194984,286.1870117,0.839355,0.5788306,0.050000001
296136.6008,2448500.893,1883,334.0450134,3.4955699,1443.189941,3.10888,1.9009399,8.3936396,72,0.504225,42.1327019,297.7929993,0.679688,0.408248395,0.050000001
296336.6008,2448500.893,1884,330.1229858,4.91996,1274.329956,3.5225201,0.61556,7.2876201,72,0.495775,40.7994995,276.5169983,-0.0390625,0.389548361,0.050000001
296536.6008,2448500.893,1882,341.9150085,6.6163001,1116.920044,1.7766,0.620339,8.48386,72,0.51123,40.2324982,39.2839012,0.0410156,0.34961766,0.050000001
296736.6008,2448500.893,1883,218.0829926,7.3025498,975.8099976,2.0081401,0,6.7518201,72,0.458008,40.3726997,341.1130066,0.359863,0.57192874,0.029999999
296936.6008,2448500.893,1882,57.7753983,7.5569401,856.8079834,4.9078002,0.42933,6.5493102,72,0.413648,39.0826988,51.2043991,-0.679688,0.40313226,0.050000001
297136.6008,2448500.893,1883,117.137001,7.2084899,772.8649902,1.7106,2.3891101,9.7455196,72,0.539802,39.5265999,15.2461996,-0.0009766,0.383694381,0.050000001
297336.6008,2448500.893,1881,280.1889954,6.0078001,735.2579956,1.1009901,0.384359,8.9625397,72,0.504994,41.1040993,357.394989,0.0805664,0.382202327,0.050000001
297536.6008,2448500.893,1881,448.5549927,5.05268,750.8129883,1.98041,0,6.7657399,72,0.581024,40.7195015,223.9889984,1.40039,0.397011489,0.050000001
297736.6008,2448500.893,1878,545.9500122,3.7843499,816.6519775,4.4407401,50.4789009,10.8318005,55,0.43671,41.0606995,7.7648101,-3.3208001,0.42078802,0.050000001
297936.6008,2448500.893,1877,394.6140137,3.2632101,921.414978,0.952533,0,7.4979801,55,0.633884,39.649601,256.3420105,0.600586,0.401096731,0.050000001
298136.6008,2448500.893,1875,242.3300018,3.35885,1031.400024,2.8965199,0,6.3850799,55,0.397336,38.5157013,68.7500992,0.519531,0.454912394,0.050000001
298336.6008,2448500.893,1874,90.6863022,3.5164299,1007.26001,4.0177698,0,6.0570798,55,0.439725,37.1791,286.6260071,1.55957,0.402721107,0.050000001
298536.6008,2448500.893,1871,58.796299,3.3322999,1022.090027,2.4721899,0.43174,7.6423302,55,0.437904,36.0845985,61.6158981,-0.0004883,0.410934299,0.050000001
298736.6008,2448500.893,1869,228.0019989,2.9575901,940.21698,1.38639,12.4637003,11.7669001,55,0.508355,31.6179008,64.3431015,-0.0795898,0.400808573,0.050000001
298936.6008,2448500.893,1866,422.3559875,2.1349699,823.96698,2.39048,0,6.5773702,55,0.519496,28.1667004,68.5382004,0.119629,0.394643903,0.050000001
299136.6008,2448500.893,1865,479.0409851,1.63024,707.2000122,0.636155,0,7.90171,55,0.490309,26.9069004,224.9609985,-0.120605,0.422571421,0.050000001
299336.6008,2448500.893,1863,394.4519958,1.09484,606.8649902,8.0827904,1.42012,6.4516501,55,0.446948,28.9979992,81.8167038,-0.800781,0.448984474,0.050000001
299536.6008,2448500.893,1862,295.381012,0.725519,562.7479858,0.250183,0.392983,11.7793999,55,0.577705,31.9074993,36.967701,-0.760742,0.496773452,0.050000001
299736.6008,2448500.893,1860,182.4279938,0.272894,586.8599854,1.9513299,0.170348,7.47369,55,0.569761,36.9670982,358.5299988,0.0395508,0.44790113,0.029999999
299936.6008,2448500.893,1860,67.601799,0.124129,672.8629761,1.52328,0.930722,9.1077805,55,0.538743,38.7734985,23.1956005,-0.319336,0.381660044,0.050000001
300136.6008,2448500.893,1859,38.5876007,0.04979,800.4650269,1.81182,0.158161,7.5479202,55,0.495775,38.6105995,129.3950043,-0.0410156,0.392012209,0.050000001
300336.6008,2448500.893,1858,137.9060059,0.019805,952.4730225,0.889809,0.0776554,8.2592602,55,0.444131,37.9249992,141.8529968,0.0009766,0.393652797,0.029999999
300536.6008,2448500.893,1857,240.5039978,0.0091299,1121.050049,2.72137,0.237659,7.1406999,55,0.362051,34.2429008,290.4389954,-0.680664,0.475699514,0.050000001
300736.6008,2448500.893,1856,345.3059998,0.0954565,1297.979981,1.00585,1.1411999,10.0825996,55,0.504225,31.0410995,63.4348984,0.0810547,0.382532299,0.050000001
300936.6008,2448500.893,1854,440.3059998,0.157151,1479.869995,1.06359,0,7.38767,55,0.631521,28.8663998,48.7924004,0.600586,0.685910463,0.050000001
301136.6008,2448500.893,1852,541.4210205,0.198381,1667.560059,1.38924,0.242511,8.2191,55,0.516523,27.9055004,300.2600098,-0.280762,0.417389542,0.050000001
301336.6008,2448500.893,1853,643.3079834,0.179133,1857.079956,0.694356,0.0605959,8.5073099,55,0.500611,25.8530006,329.7269897,-0.199707,0.42504999,0.050000001
301536.6008,2448500.893,1852,746.1329956,0.184809,2047.630005,0.461427,0.885881,11.3583002,55,0.491289,23.7521,40.6012993,-0.0800781,0.376388282,0.050000001
301736.6008,2448500.893,1852,855.2009888,0.315925,2241.590088,0.607666,0.63636,10.5124998,55,0.47644,21.2751007,9.4812403,-0.0405273,0.357836813,0.050000001
301936.6008,2448500.893,1852,987.8280029,0.709117,2435.719971,3.7957101,0.995155,7.5004001,55,0.501037,24.0331001,49.8003998,0.0795898,0.431332558,0.050000001
302136.6008,2448500.893,1852,1010.400024,1.05222,2629.75,1.91185,1.16829,8.8804398,55,0.509989,31.2893009,168.6860046,-0.0400391,0.369557947,0.050000001
302336.6008,2448500.893,1851,854.6530151,1.53967,2826.439941,0.200195,0.0524103,10.4441996,55,0.5,37.5135002,270,0,0.424220234,0.050000001
302536.6008,2448500.893,1851,721.6870117,1.79814,3022.699951,0.60173,0.577631,10.4422998,55,0.380454,43.6221008,85.2581024,-0.0795898,0.430508405,0.050000001
302736.6008,2448500.893,1851,625.8439941,2.0307801,3218.449951,1.4427,0.251847,8.1813297,55,0.508671,47.7473984,62.1015015,0.0791016,0.467121512,0.050000001
302936.6008,2448500.893,1849,584.492981,2.13885,3416.540039,0.500061,0.0436389,8.8355904,46,0.47644,51.4095993,323.1369934,-0.0400391,0.415529281,0.050000001
303136.6008,2448500.893,1849,589.9810181,2.7188301,3613.969971,0.0500488,0.0480426,12.9291,46,0.378973,51.2785988,90,-0.279785,0.417551011,0.050000001
303336.6008,2448500.893,1848,603.9290161,3.4268501,3810.669922,0.93311,0.32574,9.1280203,46,0.495006,52.8200989,7.70609,0.0795898,0.391047001,0.029999999
303736.6008,2448500.893,1847,542.210022,5.4306402,4207.700195,4.4784999,0,5.9481201,49,0.440302,53.2831001,87.7661972,-0.0009766,0.410153121,0.050000001
303936.6008,2448500.893,1847,530.3629761,6.1654601,4405,0.637186,0,7.9000902,49,0.574841,52.4757996,154.4660034,0.479004,0.385095954,0.050000001
304136.6008,2448500.893,1847,571.1719971,6.2444301,4604.430176,0.509801,0.978758,11.2586002,49,0.443951,46.6857986,191.322998,-0.520996,0.372456104,0.050000001
304336.6008,2448500.893,1847,619.4359741,5.7186198,4802.990234,0.721814,0.125985,8.8739901,49,0.5,37.3712006,56.3098984,0,0.365570098,0.050000001
289736.6008,2448300.893,1973,518.0549927,1.13599,1229.410034,10.8627005,11.5135002,7.6169701,49,0.502331,27.0025997,24.6203003,-0.0004883,0.407898188,0.050000001
289936.6008,2448300.893,1970,574.5620117,1.70046,1057.290039,7.5442801,47.6772003,9.7133102,49,0.489892,28.4797001,22.3987999,-2.3208001,0.393585861,0.050000001
290136.6008,2448300.893,1969,661.0479736,1.9813499,897.565979,26.8684998,86.1268005,7.6365199,49,0.486267,30.3120995,19.5149994,-1.0395499,0.445875734,0.029999999
290336.6008,2448300.893,1957,460.7399902,2.16959,755.4180298,8.6973495,3.0594299,6.8881402,49,0.426594,34.6091995,44.7696991,-0.0795898,0.406670719,0.050000001
290536.6008,2448300.893,1951,261.4899902,2.10413,645.7990112,5.0588799,3.09829,7.9051399,49,0.504069,36.6870003,58.7445984,-0.240234,0.416814536,0.050000001
290736.6008,2448300.893,1944,63.1268997,1.73063,586.1950073,9.60849,0,5.1773601,49,0.611137,35.8858986,24.7628994,1.7207,0.380703181,0.050000001
290936.6008,2448300.893,1945,128.4720001,1.34664,564.6849976,6.3144202,12.1718998,8.73804,49,0.480399,31.4913998,278.1910095,-0.161133,0.434589148,0.050000001
291136.6008,2448300.893,1950,300.1229858,0.723526,547.8699951,4.0810199,7.1346798,9.0859203,49,0.501221,28.7000008,7.0357399,0.0791016,0.411386669,0.050000001
291336.6008,2448300.893,1947,441.9559937,0.409357,538,9.3038502,4.91468,7.1560798,49,0.394945,31.6200008,22.4272003,-3.24072,0.469508588,0.050000001
291536.6008,2448300.893,1937,407.5929871,0.246208,541.5430298,5.2922802,0,5.7803502,49,0.53331,33.4095001,65.7376022,0.240234,0.394664019,0.100000001
291736.6008,2448300.893,1928,361.9299927,0.159341,576.3859863,5.63095,5.9156799,8.2828903,49,0.483077,34.2195015,80.2870026,0.119629,0.384917021,0.050000001
291936.6008,2448300.893,1921,267.6430054,0.0425107,616.5200195,3.60044,2.20225,8.2465096,49,0.513428,31.1786995,37.6585999,0.0400391,0.451433182,0.029999999
292136.6008,2448300.893,1917,194.246994,0.0021044,612.5650024,4.17909,1.46134,7.6270099,49,0.491456,29.4134998,87.597702,0.240723,0.41735816,0.050000001
292336.6008,2448300.893,1913,157.5090027,0.0081063,602.4780273,3.2098,0.280396,6.9753399,49,0.513428,27.4953995,37.4048004,-0.320313,0.565858126,0.050000001
292536.6008,2448300.893,1911,136.3410034,0.0626008,637.4359741,1.12298,0,7.3333302,49,0.590617,20.0503006,286.8389893,0.679199,0.625434875,0.100000001
292736.6008,2448300.893,1908,43.8292007,0.179201,706.3770142,5.16186,0.903345,6.9040499,49,0.444482,16.1457996,44.6072006,-0.839844,0.594514012,0.050000001
